postal_code,lat,lon,place
02120,54.6558,25.2995,Vilnius
02121,54.6529,25.3077,Vilnius
02122,54.6494,25.3049,Vilnius
02151,54.663,25.2628,Vilnius
02152,54.6638,25.2682,Vilnius
02153,54.6652,25.2715,Vilnius
02154,54.6646,25.2703,Vilnius
02155,54.6639,25.2719,Vilnius
02156,54.6642,25.2696,Vilnius
02157,54.6626,25.2714,Vilnius
02158,54.6611,25.277,Vilnius
02159,54.6636,25.2742,Vilnius
02160,54.6631,25.2754,Vilnius
02161,54.6645,25.2764,Vilnius
02162,54.6642,25.2798,Vilnius
02163,54.665,25.2788,Vilnius
02164,54.6637,25.2831,Vilnius
02165,54.6632,25.2826,Vilnius
02166,54.6622,25.2792,Vilnius
02167,54.6613,25.2794,Vilnius
02168,54.6611,25.2811,Vilnius
02169,54.6587,25.2761,Vilnius
02170,54.661,25.2723,Vilnius
02171,54.6606,25.2708,Vilnius
02172,54.6614,25.2687,Vilnius
02173,54.6617,25.2668,Vilnius
02174,54.6615,25.2647,Vilnius
02175,54.6608,25.2653,Vilnius
02176,54.6602,25.2681,Vilnius
02177,54.6597,25.269,Vilnius
02178,54.6586,25.2693,Vilnius
02179,54.6594,25.2708,Vilnius
02180,54.6597,25.2716,Vilnius
02181,54.6587,25.2708,Vilnius
02182,54.658,25.2784,Vilnius
02183,54.6585,25.2859,Vilnius
02184,54.6381,25.2542,Vilnius
02185,54.6328,25.2365,Vilnius
02186,54.6218,25.234,Vilnius
02187,54.6355,25.2732,Vilnius
02188,54.6449,25.2756,Vilnius
02189,54.6404,25.2693,Vilnius
02190,54.637,25.2652,Vilnius
02191,54.6255,25.2751,Vilnius
02192,54.6593,25.2797,Vilnius
02193,54.6299,25.2272,Vilnius
02194,54.6241,25.2529,Vilnius
02195,54.6303,25.2771,Vilnius
02200,54.6122,25.2409,Vilnius
02201,54.6104,25.2517,Vilnius
02202,54.6118,25.2494,Vilnius
02203,54.6178,25.2473,Vilnius
02204,54.609,25.2544,Vilnius
02205,54.6059,25.2571,Vilnius
02206,54.6075,25.258,Vilnius
02207,54.607,25.26,Vilnius
02208,54.6096,25.2602,Vilnius
02209,54.6104,25.2615,Vilnius
02210,54.6081,25.2679,Vilnius
02211,54.6094,25.2709,Vilnius
02212,54.6047,25.2763,Vilnius
02213,54.6154,25.2944,Vilnius
02214,54.6045,25.2463,Vilnius
02215,54.616,25.2622,Vilnius
02216,54.6153,25.2667,Vilnius
02217,54.6021,25.2698,Vilnius
02218,54.6035,25.247,Vilnius
02219,54.6008,25.25,Vilnius
02220,54.5963,25.2518,Vilnius
02221,54.5952,25.2481,Vilnius
02222,54.5965,25.2617,Vilnius
02223,54.6179,25.2793,Vilnius
02224,54.6197,25.2725,Vilnius
02225,54.6217,25.2896,Vilnius
02231,54.6228,25.1144,Vilnius
02232,54.6308,25.1012,Vilnius
02233,54.6265,25.0931,Vilnius
02234,54.6116,25.1434,Vilnius
02236,54.6094,25.127,Vilnius
02237,54.5911,25.1159,Vilnius
02238,54.614,25.1221,Vilnius
02239,54.6338,25.0896,Vilnius
02241,54.6322,25.1327,Vilnius
02242,54.6338,25.1544,Vilnius
02243,54.6252,25.1773,Vilnius
02244,54.6214,25.1534,Vilnius
02245,54.6254,25.1848,Vilnius
02246,54.6295,25.1958,Vilnius
02300,54.6569,25.1704,Vilnius
02301,54.6425,25.2035,Vilnius
02302,54.6417,25.2081,Vilnius
02303,54.6394,25.2103,Vilnius
02304,54.6412,25.2058,Vilnius
02305,54.6411,25.2051,Vilnius
02306,54.6397,25.2041,Vilnius
02307,54.6377,25.205,Vilnius
02308,54.6385,25.2059,Vilnius
02309,54.6387,25.2015,Vilnius
03001,54.6892,25.2798,Vilnius
03011,54.6892,25.2798,Vilnius
03100,54.6819,25.2535,Vilnius
03101,54.6828,25.2587,Vilnius
03102,54.6802,25.2533,Vilnius
03103,54.6812,25.2575,Vilnius
03104,54.6822,25.2636,Vilnius
03105,54.684,25.2641,Vilnius
03106,54.6833,25.2702,Vilnius
03107,54.6823,25.2732,Vilnius
03108,54.6814,25.2716,Vilnius
03109,54.6811,25.263,Vilnius
03110,54.6795,25.2663,Vilnius
03111,54.6772,25.2644,Vilnius
03112,54.6781,25.2637,Vilnius
03113,54.6797,25.2635,Vilnius
03114,54.6781,25.2608,Vilnius
03115,54.6789,25.2654,Vilnius
03116,54.6774,25.2553,Vilnius
03117,54.6744,25.2548,Vilnius
03118,54.6718,25.2556,Vilnius
03119,54.673,25.2527,Vilnius
03120,54.6742,25.2508,Vilnius
03121,54.6738,25.2495,Vilnius
03122,54.678,25.2535,Vilnius
03123,54.6784,25.2531,Vilnius
03124,54.6772,25.2512,Vilnius
03125,54.6759,25.2492,Vilnius
03126,54.6751,25.2495,Vilnius
03127,54.6755,25.2466,Vilnius
03128,54.6742,25.2473,Vilnius
03129,54.6736,25.2458,Vilnius
03130,54.6725,25.2447,Vilnius
03131,54.6709,25.2394,Vilnius
03132,54.6732,25.2419,Vilnius
03133,54.674,25.2437,Vilnius
03134,54.6725,25.2415,Vilnius
03135,54.6717,25.245,Vilnius
03136,54.6725,25.2479,Vilnius
03137,54.6726,25.2485,Vilnius
03138,54.6704,25.2509,Vilnius
03139,54.67,25.2534,Vilnius
03140,54.6676,25.2519,Vilnius
03141,54.6682,25.2524,Vilnius
03142,54.6704,25.2557,Vilnius
03143,54.6688,25.2489,Vilnius
03144,54.6705,25.2489,Vilnius
03145,54.6703,25.2468,Vilnius
03146,54.6706,25.2455,Vilnius
03147,54.6703,25.2437,Vilnius
03148,54.6702,25.2419,Vilnius
03149,54.6699,25.2402,Vilnius
03150,54.665,25.2325,Vilnius
03151,54.6659,25.2426,Vilnius
03152,54.6684,25.2456,Vilnius
03153,54.6594,25.2467,Vilnius
03154,54.6507,25.2363,Vilnius
03155,54.6847,25.2677,Vilnius
03157,54.6651,25.24,Vilnius
03158,54.6849,25.2667,Vilnius
03200,54.6738,25.2574,Vilnius
03201,54.6723,25.2595,Vilnius
03202,54.668,25.2593,Vilnius
03203,54.6717,25.2634,Vilnius
03204,54.6719,25.2611,Vilnius
03205,54.6732,25.2624,Vilnius
03206,54.6753,25.2622,Vilnius
03207,54.6756,25.2642,Vilnius
03208,54.674,25.2642,Vilnius
03209,54.6704,25.2711,Vilnius
03210,54.6718,25.2755,Vilnius
03211,54.6716,25.2815,Vilnius
03212,54.6729,25.2745,Vilnius
03213,54.6757,25.2771,Vilnius
03214,54.6746,25.2761,Vilnius
03215,54.6735,25.2724,Vilnius
03216,54.673,25.2721,Vilnius
03217,54.6744,25.2715,Vilnius
03218,54.6758,25.272,Vilnius
03219,54.6785,25.2701,Vilnius
03220,54.6796,25.271,Vilnius
03221,54.6794,25.2691,Vilnius
03222,54.6801,25.2666,Vilnius
03223,54.6774,25.2687,Vilnius
03224,54.6812,25.2701,Vilnius
03225,54.6769,25.2736,Vilnius
03226,54.6758,25.2719,Vilnius
03227,54.6751,25.2692,Vilnius
03228,54.6743,25.2679,Vilnius
03229,54.6735,25.2662,Vilnius
03230,54.6737,25.2692,Vilnius
03231,54.6765,25.2756,Vilnius
03233,54.6759,25.2791,Vilnius
04001,54.6892,25.2798,Vilnius
04007,54.6892,25.2798,Vilnius
04013,54.6892,25.2798,Vilnius
04100,54.6757,25.2073,Vilnius
04101,54.6747,25.2041,Vilnius
04102,54.6744,25.2064,Vilnius
04103,54.6757,25.209,Vilnius
04104,54.6741,25.2086,Vilnius
04105,54.6734,25.2071,Vilnius
04106,54.6737,25.204,Vilnius
04107,54.6727,25.2019,Vilnius
04108,54.6721,25.2034,Vilnius
04109,54.672,25.2064,Vilnius
04110,54.6718,25.2104,Vilnius
04111,54.6724,25.2132,Vilnius
04112,54.6738,25.2133,Vilnius
04113,54.6746,25.2121,Vilnius
04114,54.6737,25.2113,Vilnius
04115,54.6767,25.2109,Vilnius
04116,54.6768,25.2124,Vilnius
04117,54.6773,25.2142,Vilnius
04118,54.6763,25.2142,Vilnius
04119,54.6769,25.2174,Vilnius
04120,54.6748,25.2164,Vilnius
04121,54.6734,25.216,Vilnius
04122,54.6727,25.216,Vilnius
04123,54.6662,25.2197,Vilnius
04124,54.6585,25.2124,Vilnius
04125,54.6648,25.1887,Vilnius
04126,54.6604,25.1892,Vilnius
04127,54.6564,25.2011,Vilnius
04128,54.668,25.2183,Vilnius
04129,54.6692,25.216,Vilnius
04130,54.6692,25.217,Vilnius
04131,54.6701,25.218,Vilnius
04132,54.6767,25.2274,Vilnius
04133,54.6732,25.2272,Vilnius
04134,54.6662,25.2133,Vilnius
04135,54.6673,25.2104,Vilnius
04136,54.6678,25.2118,Vilnius
04137,54.6656,25.1939,Vilnius
04138,54.6666,25.2118,Vilnius
04139,54.6665,25.211,Vilnius
04200,54.6829,25.2088,Vilnius
04201,54.6835,25.2105,Vilnius
04202,54.6841,25.2133,Vilnius
04203,54.684,25.2159,Vilnius
04204,54.6832,25.2177,Vilnius
04205,54.6826,25.2182,Vilnius
04206,54.6827,25.215,Vilnius
04207,54.682,25.2128,Vilnius
04208,54.6816,25.211,Vilnius
04209,54.6806,25.2118,Vilnius
04210,54.6803,25.2156,Vilnius
04211,54.6797,25.2162,Vilnius
04212,54.6817,25.2191,Vilnius
04213,54.6826,25.2209,Vilnius
04214,54.6803,25.219,Vilnius
04215,54.6772,25.2211,Vilnius
04216,54.6798,25.206,Vilnius
04217,54.6793,25.2072,Vilnius
04218,54.6784,25.2021,Vilnius
04219,54.6772,25.2022,Vilnius
04220,54.6771,25.207,Vilnius
04221,54.6752,25.2011,Vilnius
04222,54.676,25.1996,Vilnius
04223,54.6777,25.1998,Vilnius
04224,54.6753,25.1924,Vilnius
04225,54.6746,25.1987,Vilnius
04226,54.6735,25.1994,Vilnius
04228,54.6807,25.1898,Vilnius
04229,54.6802,25.1908,Vilnius
04230,54.6794,25.1903,Vilnius
04231,54.6794,25.1894,Vilnius
04232,54.6796,25.1893,Vilnius
04233,54.6799,25.1894,Vilnius
04234,54.6803,25.1895,Vilnius
04300,54.6835,25.2007,Vilnius
04301,54.6839,25.1999,Vilnius
04302,54.6837,25.2019,Vilnius
04303,54.6844,25.2045,Vilnius
04304,54.6832,25.1981,Vilnius
04305,54.6852,25.2026,Vilnius
04306,54.6863,25.2028,Vilnius
04307,54.6865,25.2056,Vilnius
04308,54.6883,25.2056,Vilnius
04309,54.6879,25.2032,Vilnius
04310,54.69,25.2054,Vilnius
04311,54.6888,25.2072,Vilnius
04312,54.6906,25.2101,Vilnius
04313,54.6916,25.2116,Vilnius
04314,54.6914,25.2097,Vilnius
04315,54.6906,25.2096,Vilnius
04316,54.6935,25.2082,Vilnius
04317,54.6926,25.2116,Vilnius
04318,54.6925,25.2147,Vilnius
04319,54.6939,25.2145,Vilnius
04320,54.694,25.2116,Vilnius
04321,54.6949,25.2151,Vilnius
04322,54.6951,25.2136,Vilnius
04323,54.6953,25.2127,Vilnius
04324,54.6959,25.2118,Vilnius
04325,54.6964,25.2106,Vilnius
04326,54.6982,25.2148,Vilnius
04327,54.6962,25.2158,Vilnius
04328,54.6964,25.2172,Vilnius
04329,54.6958,25.218,Vilnius
04330,54.696,25.2266,Vilnius
04331,54.6948,25.2215,Vilnius
04332,54.6983,25.224,Vilnius
04333,54.6989,25.2262,Vilnius
04334,54.6988,25.2279,Vilnius
04335,54.6975,25.2266,Vilnius
04336,54.6964,25.225,Vilnius
04337,54.6972,25.2233,Vilnius
04338,54.6968,25.2225,Vilnius
04339,54.6962,25.221,Vilnius
04340,54.6932,25.2172,Vilnius
04341,54.6977,25.2203,Vilnius
04342,54.6976,25.218,Vilnius
04343,54.6929,25.2208,Vilnius
04344,54.6922,25.2174,Vilnius
04345,54.6912,25.2165,Vilnius
04346,54.6898,25.216,Vilnius
04347,54.6887,25.2161,Vilnius
04348,54.6896,25.2139,Vilnius
04349,54.6888,25.2127,Vilnius
04350,54.6985,25.2152,Vilnius
04351,54.6986,25.213,Vilnius
04352,54.6993,25.2122,Vilnius
05001,54.6892,25.2798,Vilnius
05009,54.6892,25.2798,Vilnius
05100,54.7075,25.2169,Vilnius
05101,54.7088,25.2176,Vilnius
05102,54.7088,25.219,Vilnius
05103,54.709,25.2201,Vilnius
05104,54.7097,25.219,Vilnius
05105,54.7105,25.2205,Vilnius
05106,54.7112,25.222,Vilnius
05107,54.7127,25.2245,Vilnius
05108,54.7117,25.2255,Vilnius
05109,54.7112,25.2242,Vilnius
05110,54.7093,25.2236,Vilnius
05111,54.712,25.2299,Vilnius
05112,54.7084,25.2258,Vilnius
05113,54.7061,25.2288,Vilnius
05114,54.7053,25.2303,Vilnius
05115,54.704,25.231,Vilnius
05116,54.7034,25.2279,Vilnius
05117,54.7049,25.228,Vilnius
05118,54.7052,25.2271,Vilnius
05119,54.7039,25.2264,Vilnius
05120,54.7013,25.2211,Vilnius
05121,54.7047,25.2239,Vilnius
05122,54.7057,25.2246,Vilnius
05123,54.7068,25.2248,Vilnius
05124,54.7066,25.2234,Vilnius
05125,54.7075,25.2216,Vilnius
05126,54.7066,25.2216,Vilnius
05127,54.7047,25.2223,Vilnius
05128,54.7056,25.2199,Vilnius
05129,54.706,25.2187,Vilnius
05130,54.7051,25.2175,Vilnius
05131,54.703,25.2145,Vilnius
05200,54.7229,25.2116,Vilnius
05201,54.7207,25.2129,Vilnius
05202,54.7204,25.212,Vilnius
05203,54.7196,25.2132,Vilnius
05204,54.7181,25.2134,Vilnius
05205,54.7176,25.2142,Vilnius
05206,54.7165,25.2143,Vilnius
05207,54.7159,25.2137,Vilnius
05208,54.7148,25.2118,Vilnius
05209,54.7137,25.2128,Vilnius
05210,54.7128,25.2138,Vilnius
05211,54.7117,25.2119,Vilnius
05212,54.7114,25.2132,Vilnius
05213,54.7106,25.2121,Vilnius
05214,54.7099,25.212,Vilnius
05215,54.7218,25.2148,Vilnius
05216,54.7199,25.2155,Vilnius
05217,54.7229,25.2153,Vilnius
05218,54.7204,25.2164,Vilnius
05219,54.7192,25.2151,Vilnius
05220,54.719,25.2168,Vilnius
05221,54.7194,25.2181,Vilnius
05222,54.718,25.2155,Vilnius
05223,54.7173,25.218,Vilnius
05224,54.7171,25.2158,Vilnius
05225,54.7167,25.2167,Vilnius
05226,54.7156,25.2161,Vilnius
05227,54.7146,25.2162,Vilnius
05228,54.7136,25.2155,Vilnius
05229,54.7104,25.2152,Vilnius
05230,54.7105,25.2146,Vilnius
05231,54.722,25.2178,Vilnius
05232,54.7228,25.2191,Vilnius
05233,54.7223,25.2205,Vilnius
05234,54.7219,25.2211,Vilnius
05235,54.7208,25.2176,Vilnius
05236,54.7205,25.2194,Vilnius
05237,54.7201,25.2206,Vilnius
05238,54.7201,25.2213,Vilnius
05239,54.7187,25.2209,Vilnius
05240,54.7166,25.2188,Vilnius
05241,54.7151,25.218,Vilnius
05242,54.7136,25.2178,Vilnius
05243,54.7132,25.2169,Vilnius
05244,54.7158,25.2193,Vilnius
05245,54.7212,25.2229,Vilnius
05246,54.7217,25.224,Vilnius
05247,54.7218,25.2251,Vilnius
05248,54.7205,25.2246,Vilnius
05249,54.7194,25.2252,Vilnius
05250,54.7197,25.2266,Vilnius
05251,54.7195,25.2237,Vilnius
05252,54.7186,25.225,Vilnius
05253,54.7182,25.2235,Vilnius
05254,54.7195,25.2276,Vilnius
05255,54.718,25.2279,Vilnius
05256,54.719,25.2286,Vilnius
05257,54.7173,25.2251,Vilnius
05258,54.7172,25.2274,Vilnius
05259,54.7162,25.2286,Vilnius
05260,54.721,25.2291,Vilnius
05261,54.72,25.2302,Vilnius
05262,54.7181,25.2299,Vilnius
05263,54.718,25.2307,Vilnius
05264,54.716,25.2222,Vilnius
05265,54.708,25.2117,Vilnius
05266,54.7136,25.2048,Vilnius
05267,54.7231,25.2109,Vilnius
05268,54.7296,25.2145,Vilnius
05269,54.7319,25.2188,Vilnius
05270,54.7155,25.2256,Vilnius
05271,54.7317,25.2185,Vilnius
05272,54.718,25.212,Vilnius
05273,54.7348,25.2148,Vilnius
06001,54.6892,25.2798,Vilnius
06005,54.6892,25.2798,Vilnius
06100,54.7348,25.2222,Vilnius
06101,54.735,25.2249,Vilnius
06102,54.7355,25.2268,Vilnius
06103,54.7346,25.2275,Vilnius
06104,54.7342,25.2267,Vilnius
06105,54.7334,25.2248,Vilnius
06106,54.7307,25.2219,Vilnius
06107,54.7331,25.2321,Vilnius
06108,54.7337,25.2218,Vilnius
06109,54.7326,25.2232,Vilnius
06110,54.7337,25.2229,Vilnius
06111,54.7318,25.2244,Vilnius
06112,54.7306,25.2277,Vilnius
06113,54.7308,25.2312,Vilnius
06114,54.732,25.2321,Vilnius
06115,54.7311,25.2351,Vilnius
06116,54.7303,25.2326,Vilnius
06117,54.7294,25.2347,Vilnius
06118,54.7281,25.2368,Vilnius
06119,54.7266,25.2358,Vilnius
06120,54.7255,25.2395,Vilnius
06121,54.7236,25.2379,Vilnius
06122,54.7232,25.2378,Vilnius
06123,54.7242,25.2359,Vilnius
06124,54.7251,25.235,Vilnius
06125,54.7238,25.2316,Vilnius
06126,54.7256,25.2309,Vilnius
06127,54.7266,25.2306,Vilnius
06128,54.7272,25.2321,Vilnius
06129,54.729,25.2312,Vilnius
06130,54.7295,25.2293,Vilnius
06131,54.7273,25.2286,Vilnius
06132,54.7263,25.228,Vilnius
06133,54.7255,25.2282,Vilnius
06134,54.7247,25.2281,Vilnius
06135,54.7263,25.2244,Vilnius
06136,54.727,25.224,Vilnius
06137,54.7269,25.2212,Vilnius
06138,54.7277,25.2214,Vilnius
06139,54.7278,25.2243,Vilnius
06140,54.7285,25.2218,Vilnius
06141,54.7288,25.2243,Vilnius
06142,54.7291,25.2216,Vilnius
06143,54.7374,25.228,Vilnius
06144,54.722,25.2392,Vilnius
06145,54.7233,25.2396,Vilnius
06146,54.738,25.2263,Vilnius
06152,54.7313,25.218,Vilnius
06153,54.7327,25.2194,Vilnius
06154,54.7309,25.2163,Vilnius
06155,54.7255,25.2322,Vilnius
06156,54.7253,25.2211,Vilnius
06200,54.7158,25.1703,Vilnius
06201,54.7059,25.1756,Vilnius
06202,54.7035,25.1754,Vilnius
06203,54.7095,25.1742,Vilnius
06204,54.7076,25.1851,Vilnius
06205,54.7078,25.1768,Vilnius
06206,54.7067,25.1831,Vilnius
06207,54.707,25.1781,Vilnius
06208,54.7065,25.1806,Vilnius
06209,54.7068,25.1851,Vilnius
06210,54.7046,25.179,Vilnius
06211,54.7068,25.1789,Vilnius
06212,54.7089,25.1794,Vilnius
06213,54.704,25.1834,Vilnius
06214,54.7047,25.1805,Vilnius
06215,54.7051,25.1771,Vilnius
06216,54.7043,25.1863,Vilnius
06217,54.7043,25.1852,Vilnius
06218,54.7027,25.1822,Vilnius
06219,54.7041,25.1824,Vilnius
06220,54.7061,25.1825,Vilnius
06221,54.7088,25.1826,Vilnius
06222,54.7069,25.1863,Vilnius
06223,54.7055,25.1867,Vilnius
06224,54.7031,25.1861,Vilnius
06225,54.7042,25.1881,Vilnius
06226,54.7021,25.1842,Vilnius
06227,54.7012,25.1676,Vilnius
06228,54.6993,25.1704,Vilnius
06229,54.7057,25.181,Vilnius
06230,54.7129,25.1933,Vilnius
06231,54.7235,25.1733,Vilnius
06232,54.7244,25.1742,Vilnius
06234,54.7119,25.1941,Vilnius
06236,54.7241,25.1757,Vilnius
06237,54.7123,25.1833,Vilnius
06238,54.7122,25.1787,Vilnius
06242,54.7167,25.1689,Vilnius
06244,54.7133,25.1831,Vilnius
06245,54.7188,25.176,Vilnius
06250,54.72,25.1735,Vilnius
06255,54.7193,25.1721,Vilnius
06256,54.7119,25.1818,Vilnius
06257,54.7189,25.1693,Vilnius
06258,54.7123,25.1852,Vilnius
06261,54.7179,25.1691,Vilnius
06262,54.7134,25.1743,Vilnius
06264,54.7037,25.203,Vilnius
06267,54.7133,25.1731,Vilnius
06268,54.7139,25.1689,Vilnius
06269,54.7104,25.1868,Vilnius
06279,54.7034,25.1769,Vilnius
06280,54.701,25.1665,Vilnius
06281,54.7054,25.1739,Vilnius
06282,54.7117,25.1579,Vilnius
06284,54.7122,25.1809,Vilnius
06285,54.7091,25.1745,Vilnius
06286,54.7152,25.1801,Vilnius
06287,54.7117,25.1864,Vilnius
06288,54.7123,25.1871,Vilnius
06289,54.709,25.1733,Vilnius
06300,54.7406,25.2378,Vilnius
06301,54.74,25.2387,Vilnius
06302,54.7396,25.2362,Vilnius
06303,54.739,25.2354,Vilnius
06304,54.7391,25.2338,Vilnius
06305,54.7373,25.2333,Vilnius
06306,54.7357,25.2352,Vilnius
06307,54.7415,25.2404,Vilnius
06308,54.7393,25.2395,Vilnius
06309,54.7386,25.2411,Vilnius
06310,54.7379,25.2404,Vilnius
06311,54.7364,25.2395,Vilnius
06312,54.7351,25.2374,Vilnius
06313,54.7333,25.2368,Vilnius
06314,54.7358,25.2403,Vilnius
06315,54.7369,25.2427,Vilnius
06316,54.7348,25.2397,Vilnius
06317,54.7331,25.2382,Vilnius
06318,54.7323,25.2394,Vilnius
06319,54.7313,25.2417,Vilnius
06320,54.7333,25.2423,Vilnius
06321,54.7342,25.2427,Vilnius
06322,54.7346,25.2439,Vilnius
06323,54.7352,25.2449,Vilnius
06324,54.7332,25.2472,Vilnius
06325,54.7344,25.2494,Vilnius
06326,54.7361,25.254,Vilnius
06327,54.7406,25.2302,Vilnius
06328,54.7325,25.2462,Vilnius
06329,54.7312,25.2521,Vilnius
06331,54.742,25.2316,Vilnius
06332,54.7394,25.2328,Vilnius
06333,54.7422,25.2297,Vilnius
06334,54.742,25.2285,Vilnius
07001,54.6892,25.2798,Vilnius
07004,54.6892,25.2798,Vilnius
07100,54.7276,25.2439,Vilnius
07101,54.7296,25.2454,Vilnius
07102,54.7253,25.2509,Vilnius
07103,54.7285,25.2498,Vilnius
07104,54.7278,25.2553,Vilnius
07105,54.7272,25.2513,Vilnius
07106,54.7275,25.2481,Vilnius
07107,54.7276,25.247,Vilnius
07108,54.7257,25.2447,Vilnius
07109,54.7234,25.2445,Vilnius
07110,54.7259,25.2466,Vilnius
07111,54.726,25.2482,Vilnius
07112,54.7265,25.2515,Vilnius
07113,54.7261,25.2513,Vilnius
07114,54.728,25.2573,Vilnius
07115,54.7252,25.2553,Vilnius
07116,54.725,25.2526,Vilnius
07117,54.7253,25.2512,Vilnius
07118,54.725,25.2473,Vilnius
07119,54.7245,25.2462,Vilnius
07120,54.724,25.2483,Vilnius
07121,54.7235,25.2468,Vilnius
07122,54.7223,25.2474,Vilnius
07123,54.7226,25.2487,Vilnius
07124,54.7229,25.2521,Vilnius
07125,54.7244,25.2508,Vilnius
07126,54.7237,25.2527,Vilnius
07127,54.7225,25.2529,Vilnius
07128,54.7218,25.2511,Vilnius
07129,54.7216,25.2528,Vilnius
07130,54.7208,25.2527,Vilnius
07131,54.7223,25.2567,Vilnius
07132,54.7249,25.2572,Vilnius
07133,54.7235,25.2572,Vilnius
07134,54.7225,25.2591,Vilnius
07135,54.7191,25.2608,Vilnius
07136,54.7194,25.2589,Vilnius
07137,54.7183,25.2589,Vilnius
07138,54.7174,25.26,Vilnius
07139,54.7167,25.2607,Vilnius
07140,54.7161,25.2587,Vilnius
07141,54.7185,25.2563,Vilnius
07142,54.7185,25.255,Vilnius
07143,54.7177,25.2565,Vilnius
07144,54.7168,25.257,Vilnius
07145,54.7171,25.2553,Vilnius
07146,54.7158,25.2555,Vilnius
07147,54.7154,25.2562,Vilnius
07148,54.7138,25.2554,Vilnius
07149,54.7126,25.2552,Vilnius
07150,54.7112,25.2563,Vilnius
07151,54.7115,25.2535,Vilnius
07152,54.7127,25.2518,Vilnius
07153,54.7138,25.2533,Vilnius
07154,54.7165,25.2523,Vilnius
07155,54.7172,25.2533,Vilnius
07156,54.7167,25.2489,Vilnius
07157,54.7165,25.2476,Vilnius
07158,54.718,25.2499,Vilnius
07159,54.7178,25.2477,Vilnius
07160,54.7203,25.2426,Vilnius
07161,54.7182,25.2427,Vilnius
07162,54.7173,25.2442,Vilnius
07163,54.7165,25.2428,Vilnius
07164,54.715,25.2417,Vilnius
07165,54.7146,25.2445,Vilnius
07166,54.714,25.2465,Vilnius
07167,54.713,25.2464,Vilnius
07168,54.7122,25.2472,Vilnius
07169,54.7112,25.2482,Vilnius
07170,54.7096,25.2476,Vilnius
07171,54.7078,25.2426,Vilnius
07172,54.7119,25.2424,Vilnius
07173,54.7125,25.2436,Vilnius
07174,54.7132,25.2438,Vilnius
07175,54.7142,25.2437,Vilnius
07176,54.7137,25.2411,Vilnius
07177,54.7132,25.2401,Vilnius
07178,54.7132,25.2398,Vilnius
07179,54.7167,25.2386,Vilnius
07180,54.7181,25.2388,Vilnius
07181,54.7181,25.2368,Vilnius
07182,54.7163,25.2384,Vilnius
07183,54.7162,25.2393,Vilnius
07184,54.7156,25.2404,Vilnius
07185,54.7165,25.2415,Vilnius
07186,54.7173,25.2422,Vilnius
07187,54.719,25.2395,Vilnius
07188,54.719,25.2408,Vilnius
07189,54.7192,25.2347,Vilnius
07190,54.7166,25.2339,Vilnius
07191,54.7142,25.233,Vilnius
07192,54.7115,25.2341,Vilnius
07193,54.71,25.238,Vilnius
07194,54.7109,25.2372,Vilnius
07195,54.7125,25.2371,Vilnius
07196,54.7063,25.2369,Vilnius
08001,54.6892,25.2798,Vilnius
08009,54.6892,25.2798,Vilnius
08013,54.6892,25.2798,SB „Šeškinė“
08018,54.6892,25.2798,SB „Rytas“
08100,54.706,25.253,Vilnius
08101,54.7015,25.2505,Vilnius
08102,54.701,25.2458,Vilnius
08103,54.6999,25.2472,Vilnius
08104,54.7019,25.2624,Vilnius
08105,54.6992,25.262,Vilnius
08106,54.6973,25.2662,Vilnius
08107,54.6964,25.2587,Vilnius
08108,54.6988,25.2532,Vilnius
08109,54.6989,25.2475,Vilnius
08110,54.6971,25.2415,Vilnius
08111,54.6967,25.2417,Vilnius
08112,54.6962,25.2474,Vilnius
08113,54.6945,25.2452,Vilnius
08114,54.6938,25.2469,Vilnius
08115,54.6926,25.2481,Vilnius
08116,54.691,25.249,Vilnius
08117,54.6885,25.2496,Vilnius
08118,54.6887,25.2548,Vilnius
08119,54.6908,25.2546,Vilnius
08120,54.6919,25.2545,Vilnius
08121,54.6931,25.2536,Vilnius
08122,54.6937,25.2567,Vilnius
08123,54.6947,25.2532,Vilnius
08124,54.6964,25.2525,Vilnius
08125,54.698,25.251,Vilnius
08126,54.7008,25.2618,Vilnius
08127,54.698,25.2593,Vilnius
08128,54.6958,25.2598,Vilnius
08129,54.7034,25.2511,Vilnius
08200,54.715,25.2828,Vilnius
08201,54.7133,25.2845,Vilnius
08202,54.7129,25.2836,Vilnius
08203,54.7125,25.2815,Vilnius
08204,54.7123,25.2841,Vilnius
08205,54.712,25.2854,Vilnius
08206,54.7109,25.2851,Vilnius
08207,54.7089,25.2841,Vilnius
08208,54.7082,25.2831,Vilnius
08209,54.7069,25.2829,Vilnius
08210,54.7067,25.2839,Vilnius
08211,54.7053,25.2831,Vilnius
08212,54.7049,25.2812,Vilnius
08213,54.7088,25.2817,Vilnius
08214,54.7097,25.2812,Vilnius
08215,54.7078,25.2791,Vilnius
08216,54.7075,25.2769,Vilnius
08217,54.7076,25.2745,Vilnius
08218,54.7045,25.2862,Vilnius
08219,54.7068,25.2859,Vilnius
08220,54.7081,25.2877,Vilnius
08221,54.7138,25.2886,Vilnius
08222,54.7118,25.2939,Vilnius
08223,54.71,25.2907,Vilnius
08224,54.7068,25.289,Vilnius
08225,54.7055,25.2886,Vilnius
08226,54.7044,25.288,Vilnius
08227,54.7044,25.2903,Vilnius
08228,54.7055,25.2906,Vilnius
08229,54.7067,25.2912,Vilnius
08230,54.7058,25.2918,Vilnius
08231,54.7044,25.2927,Vilnius
