postal_code,lat,lon,place
5065,56.8691,25.4799,Līčupe
5047,56.8068,25.4153,Meņģele
5041,56.8072,24.7388,Ciemupe
5060,56.9067,24.9265,Suntaži
5064,56.8832,25.3405,Taurupe
5001,56.8162,24.614,Aizupes
5015,56.857,24.702,Turkalne
5052,56.8661,24.5663,Saulesdārzs
5020,56.7534,24.6416,Bekuciems
5033,56.632,24.756,Birzgale
5016,56.7561,24.7816,Rembate
5070,56.7018,24.8743,Graužupes
5071,56.7561,24.7816,Rembate
5022,56.643,24.9185,Jumprava
5011,56.7677,25.0,Everti
5003,56.8162,24.614,Ogre
5304,56.1201,27.0266,Rutulišķi
5655,56.054,27.1442,Ostrovs
5685,56.1755,27.2088,Guta
5653,56.0806,27.0547,Marhileviči
5305,56.186,26.7369,Kalvāni
5320,56.1199,26.7124,Litiniški
5329,56.2123,26.8597,Tumaniški
5301,56.3274,26.6773,Runči
5323,56.3377,26.5904,Pauniņi
5326,56.3721,26.7425,Bandžuri
5311,56.4675,26.8183,Borisovka
5318,56.2652,26.8678,Rēzes
5330,56.3513,26.92,Kostigi
5328,56.4399,26.4574,Aizpurieši
5331,56.5276,26.7387,Brokas
5333,56.4756,26.6981,Zvērgža-Varaža
5325,56.2684,26.3687,Augšmukti
5316,56.3112,26.3736,Vilcāni
5335,56.2116,26.5741,Rusiņi
5337,56.2643,26.5944,Mazie Klapari
4601,56.5103,27.34,Rezekne
4604,56.5103,27.34,Rezekne
4611,56.5895,27.247,Asači
4612,56.6246,27.4465,Maļiki
4619,56.6319,27.4094,Ļetki
4617,56.3961,27.4287,Bondari
4615,56.6485,27.2254,Zuiči
4623,56.2931,27.0732,Meža Gaileiši
4618,56.659,27.1628,Kraukļi
4649,56.75,27.2022,Gribuļi
4641,56.5243,27.413,Gajeva
4621,56.556,27.1475,Leimaņi
4648,56.5663,27.0596,Romanovka
4616,56.3719,27.4283,Černiki
4622,56.3391,27.5388,Vecsloboda
4625,56.5569,27.4955,Zalise
4627,56.3826,27.2994,Markovka
4630,56.3703,27.1838,Dupāni
4626,56.3209,27.419,Gorelovka
4631,56.6844,26.9294,Nagļi
4633,56.4123,27.2323,Bekši
4635,56.2358,27.2416,Zambari
4634,56.6357,26.9517,Pļuskova
4652,56.677,27.3449,Gļaudas
4638,56.5158,27.1439,Kudļi
4645,56.5458,27.0574,Uļjanova
4636,56.4266,27.0751,Losu Čači
4642,56.4257,27.4985,Škiņči
4643,56.7007,27.2554,Ramaškas
4647,56.5745,27.3633,Škeņeva
4614,56.4986,27.029,Ožinieki
4628,56.631,26.7989,Priedaine
4640,56.4836,26.968,Ustroņi
4650,56.5664,26.9723,Jaunviļāni
1001,56.946,24.1059,Riga
1002,56.946,24.1059,Riga
1003,56.946,24.1059,Riga
1004,56.946,24.1059,Riga
1005,56.946,24.1059,Riga
1006,56.946,24.1059,Riga
1007,56.946,24.1059,Riga
1009,56.946,24.1059,Riga
1010,56.946,24.1059,Riga
1011,56.946,24.1059,Riga
1012,56.946,24.1059,Riga
1013,56.946,24.1059,Riga
1014,56.946,24.1059,Riga
1015,56.946,24.1059,Riga
1016,56.946,24.1059,Riga
1019,56.946,24.1059,Riga
1021,56.946,24.1059,Riga
1023,56.946,24.1059,Riga
1024,56.946,24.1059,Riga
1026,56.946,24.1059,Riga
1029,56.946,24.1059,Riga
1030,56.946,24.1059,Riga
1034,56.946,24.1059,Riga
1035,56.946,24.1059,Riga
1038,56.946,24.1059,Riga
1039,56.946,24.1059,Riga
1045,56.946,24.1059,Riga
1046,56.946,24.1059,Riga
1048,56.946,24.1059,Riga
1050,56.946,24.1059,Riga
1055,56.946,24.1059,Riga
1057,56.946,24.1059,Riga
1058,56.946,24.1059,Riga
1063,56.946,24.1059,Riga
1064,56.946,24.1059,Riga
1067,56.946,24.1059,Riga
1069,56.946,24.1059,Riga
1073,56.946,24.1059,Riga
1076,56.946,24.1059,Riga
1079,56.946,24.1059,Riga
1082,56.946,24.1059,Riga
1083,56.946,24.1059,Riga
1084,56.946,24.1059,Riga
3891,56.4092,22.3613,Ezere
3896,56.4385,22.4055,Ezeres
3893,56.4453,22.6929,Jaunauce
3876,56.8286,22.4049,Jaunlutriņi
3890,56.5115,22.4058,Kursīši
3861,56.7194,22.3956,Namiķi
3898,56.4447,22.1267,Kalni
3899,56.486,22.0908,Nīgrande
3801,56.6369,22.4702,Draudzība
3880,56.5918,22.4191,Ēvarži
3883,56.6411,22.5102,Kurši
3882,56.5419,22.2168,Pampāļi
3892,56.3857,22.5979,Rubas
3894,56.3857,22.5979,Ruba
3862,56.6951,22.4536,Druva
3875,56.8569,22.3836,Šķēde
3895,56.3754,22.7474,Vadakste
3897,56.4751,22.2307,Kareļi
3853,56.6745,22.2162,Zirņi
3851,56.6765,22.5292,Kalnsētas
3852,56.585,22.7578,Stūri
3873,56.8065,22.5268,Satiķi
3871,56.7417,22.6918,Remte
3260,57.3798,22.7031,Ambrakas
3262,57.4143,22.6202,Lubezere
3294,57.065,22.5719,Mazvirbi
3287,57.1914,22.8754,Dursupe
3201,57.2412,22.6272,Jaunzemes
3251,57.2516,22.5509,Talsciems
3297,57.2372,22.427,Kraujas
3298,57.1511,22.2766,Mordanga
3261,57.4118,22.5209,Dūmciems
3283,57.2883,23.0585,Krievragciems
3280,57.289,22.6496,Zvirgzdi
3285,57.2612,22.8031,Garlene
3257,57.2695,22.5289,Birzmaļi
3258,57.1725,22.5972,Purgalciems
3291,57.1313,22.7225,Strazde
3253,57.2829,22.5697,Valdgale
3281,57.303,22.7515,Vandzenes skola
3284,57.3852,23.0157,Upesgrīva
3292,57.1323,22.6565,Ezerciems
3264,57.5484,22.7018,Ezermuiža
3270,57.5167,22.3631,Lapmežciems
3275,57.7399,22.5857,Mazirbe
3140,56.9022,23.1278,Vienība
3147,56.7399,23.2534,Pienava
3137,56.8415,23.0401,Vaski
3128,56.9744,22.9331,Abavnieki
3146,56.775,23.1442,Lestene
3124,57.0352,22.9103,Pūre
3110,57.0422,23.1272,Sēme
3139,57.0604,23.0282,Kaive
3119,56.8495,23.2965,Slampe
3133,56.9199,23.2174,Ozolnieki
3104,57.0088,23.1818,Tumes
3123,57.1345,22.9764,Zentene
3122,57.0374,23.0618,Cēre
3120,57.0374,23.0618,Valdeķi
3132,56.9138,22.9606,Matkule
3131,56.9246,22.5617,Vāne
3134,56.8374,22.7383,Zante
3135,56.8972,22.8749,Grenči
3113,57.114,23.2284,Ķesterciems
3118,56.9843,23.5401,Bigauņciems
3101,57.0088,23.1818,Rauda
3129,56.9542,23.3374,Smārde
3148,56.9775,23.2258,Milzkalne
3145,56.7314,23.0125,Jaunpils
3142,56.7956,22.8525,Viesatas
4711,57.8073,25.8244,Ērģeme
4716,57.8089,25.6354,Kārķi
4701,57.7675,25.9464,Lugaži
4723,57.7441,26.0542,Sēļi
4733,57.5861,25.9532,Vijciems
4735,57.551,26.289,Stepi
4715,57.6279,25.5502,Ķeiži
4730,57.6279,25.5502,Ķeiži
4727,57.4693,25.9849,Plāņi
4208,57.5965,25.2104,Bērzaine
4223,57.597,25.0856,Dikļi
4220,57.5206,25.3382,Brandeļi
4227,57.519,25.2913,Rubene
4228,57.519,25.2913,Vaidava
4222,57.5578,25.2083,Zilaiskalns
4216,57.781,25.1687,Ramata
4242,57.9654,25.1162,Vērsis
4213,57.8505,25.2141,Idus
4215,57.781,25.1687,Skaņkalne
4234,57.8031,25.4017,Jeri
4248,58.0256,25.3347,Arakste
4241,57.95,25.2333,Virķēni
4245,57.4967,25.5441,Cempi
4224,57.4771,25.4482,Kaugurmuiža
4731,57.5883,25.9308,Ūdriņas
4206,57.5688,25.3189,Burtnieki
4712,57.6557,25.8608,Ēvele
4210,57.6989,25.1589,Matīši
4232,57.8031,25.4017,Rencēni
4219,57.781,25.1687,Rūpnieki
