postal_code,lat,lon,place
92028,58.7408,22.6243,Harju
92029,58.7726,22.6204,Muda
92030,58.7607,22.6288,Ulja
92041,58.7333,22.5519,Kabuna
92042,58.8083,22.4684,Haldi
92043,58.7929,22.4671,Haldreka
92044,58.7985,22.4693,Härma
92045,58.8091,22.5172,Kaderna
92046,58.7876,22.4776,Kitsa
92047,58.775,22.5656,Emmaste-Kurisu
92048,58.793,22.5397,Kuusiku
92049,58.7768,22.4848,Külaküla
92050,58.7994,22.4793,Laartsa
92051,58.7763,22.5253,Lassi
92052,58.779,22.5034,Leisu
92053,58.7978,22.5006,Metsapere
92054,58.8221,22.482,Mänspe
92055,58.7661,22.5012,Ole
92056,58.7704,22.4914,Prähnu
92057,58.7674,22.5127,Emmaste-Selja
92058,58.7575,22.5235,Sinima
92059,58.8571,22.457,Õngu
92060,58.7507,22.5005,Vanamõisa
92101,58.8292,22.7754,Käina
92102,58.8432,22.6192,Männamaa
92111,58.7862,22.8259,Kassari
92112,58.7951,22.8557,Taguküla
92113,58.8078,22.8444,Esiküla
92114,58.7875,22.7808,Orjaku
92115,58.8257,22.7973,Laheküla
92116,58.8353,22.7755,Mäeküla
92118,58.8445,22.8806,Jõeküla
92121,58.8262,22.7422,Selja
92122,58.8437,22.7732,Allika
92123,58.8695,22.8336,Kaasiku
92124,58.8113,22.6824,Kleemu
92125,58.8473,22.8134,Kogri
92126,58.8469,22.7318,Kolga
92127,58.8112,22.7217,Luguse
92128,58.8392,22.7572,Moka
92129,58.8485,22.7438,Mäeltse
92130,58.8102,22.7472,Nasva
92131,58.8409,22.841,Niidiküla
92132,58.8334,22.747,Nõmme
92133,58.8722,22.6894,Nõmmerga
92134,58.8365,22.7991,Putkaste
92135,58.859,22.7638,Ristivälja
92136,58.799,22.7086,Utu
92137,58.8326,22.8286,Vaemla
92138,58.8661,22.7956,Villemi
92161,58.8024,22.652,Aadma
92162,58.8289,22.5896,Pärnselja
92163,58.8184,22.6401,Ühtri
92164,58.8396,22.6856,Kaigutsi
92165,58.7903,22.6208,Ligema
92166,58.8168,22.5888,Lelu
92171,58.7935,22.6326,Kuriste
92172,58.812,22.5941,Lelu
92173,58.7874,22.6088,Ligema
92174,58.7996,22.6192,Taterma
92177,58.8302,22.7468,Selja
92178,58.8293,22.7433,Selja
92201,58.9812,22.4688,Kõrgessaare
92202,58.93,22.3851,Luidja
92211,59.0201,22.5957,Malvaste
92212,58.91,22.2214,Kõpu
92213,59.0099,22.5353,Sigala
92214,58.9483,22.6799,Kanapeeksi
92215,59.0468,22.5983,Kauste
92216,58.9968,22.5944,Kidaste
92217,59.021,22.617,Kodeste
92218,58.9696,22.62,Koidma
92219,59.0678,22.6757,Lehtma
92220,59.0325,22.5799,Mangu
92221,59.0565,22.589,Meelste
92222,59.0233,22.5577,Mudaste
92223,59.0117,22.5625,Ogandi
92224,59.0103,22.6464,Risti
92225,58.8988,22.2956,Suureranna
92226,59.0698,22.5981,Tahkuna
92227,58.9035,22.3451,Viita
92228,58.9324,22.1274,Hirmuste
92229,58.89,22.2078,Ülendi
92230,58.9244,22.0731,Kalana
92231,58.9008,22.3295,Laasi
92232,58.9066,22.142,Kaleste
92233,58.9212,22.2088,Mägipe
92234,58.8924,22.2573,Kiduspe
92235,58.9012,22.1962,Ojaküla
92236,58.9226,22.183,Suurepsi
92237,58.8965,22.2366,Vilima
92238,58.9068,22.3627,Viitasoo
92241,58.9726,22.5708,Heigi
92242,58.9277,22.5121,Heiste
92243,58.9131,22.4914,Hüti
92244,58.9459,22.531,Isabella
92245,58.9569,22.5614,Kurisu
92246,58.963,22.5205,Lauka
92247,58.8862,22.6068,Leigri
92248,58.9279,22.5585,Lilbi
92249,58.9451,22.5953,Metsaküla
92250,58.9577,22.5132,Napi
92251,58.9684,22.5259,Otste
92252,58.8969,22.517,Sülluste
92253,58.8931,22.4331,Jõesuu
92254,58.9004,22.4657,Kiivera
92255,58.9188,22.4126,Kopa
92256,58.8885,22.4082,Mardihansu
92257,58.899,22.3913,Reigi-Nõmme
92258,58.9396,22.3165,Palli
92259,58.9335,22.3445,Poama
92260,58.9155,22.4259,Puski
92261,58.9191,22.393,Villamaa
92263,58.9539,22.4779,Jõeranna
92264,58.9816,22.5216,Pihla
92265,59.0016,22.5268,Reigi
92266,58.9981,22.5061,Rootsi
92267,58.9447,22.437,Paope
92268,58.8999,22.3664,Tammistu
92269,58.8869,22.2345,Tiharu
92270,58.9232,22.2977,Heistesoo
92301,58.9663,22.8477,Palade
92302,58.8753,22.9412,Suuremõisa
92311,58.9517,22.7652,Tubala
92312,58.8647,23.0362,Heltermaa
92313,58.8799,22.9776,Hilleste
92314,58.8552,22.9171,Kalgi
92315,58.8957,22.948,Kerema
92316,58.8775,22.9605,Pühalepa
92317,58.815,22.9859,Salinõmme
92318,58.8943,23.0103,Vahtrepa
92319,58.8607,22.964,Valipe
92320,58.8768,22.8883,Viilupi
92321,58.8636,23.0059,Aruküla
92322,58.8358,23.0694,Sarve
92323,58.8489,23.011,Soonlepa
92331,58.9526,22.8201,Ala
92332,58.919,22.9654,Hagaste
92333,58.953,22.8978,Pühalepa-Harju
92334,58.9332,22.9206,Hellamaa
92335,58.9932,22.8391,Hiiessaare
92336,58.9829,22.8649,Kukka
92337,58.9547,22.9374,Kuri
92338,58.9726,22.8831,Kõlunõmme
92340,58.9803,22.8462,Lõbembe
92341,58.9626,22.8266,Lõpe
92342,58.9494,22.8642,Partsi
92343,58.9225,22.9515,Puliste
92344,58.9367,22.8889,Reikama
92345,58.9543,22.8354,Sakla
92346,58.9754,22.9083,Suuresadama
92347,58.9647,22.9161,Sääre
92348,58.9194,22.915,Tempa
92349,58.9251,22.9416,Värssu
92350,59.0086,22.7065,Tareste
92351,59.0084,22.6964,Tareste
92361,58.926,22.8606,Leerimetsa
92362,58.9318,22.7112,Määvli
92363,58.91,22.7715,Nõmba
92364,58.9772,22.7517,Prählamäe
92365,58.8957,22.8055,Tammela
92366,58.8962,22.8443,Undama
92367,58.9108,22.8499,Vilivalla
92368,58.9867,22.7438,Pilpaküla
92369,58.991,22.7347,Kärdla-Nõmme
92370,58.9322,22.8306,Loja
92411,59.0011,22.7394,Kärdla
92412,58.9961,22.7371,Kärdla
92413,58.9945,22.7476,Kärdla
92414,58.9928,22.7548,Kärdla
92420,58.9771,22.8032,Paluküla
92421,58.9945,22.7863,Hausma
92422,58.9901,22.7616,Linnumäe
92424,58.9891,22.8252,Hiiessaare
41001,59.0122,27.429,Alajõe
41002,59.0168,27.4766,Karjamaa
41003,59.0077,27.3691,Katase
41004,59.013,27.5311,Remniku
41005,59.0178,27.594,Smolnitsa
41006,59.0028,27.3254,Uusküla
41007,59.0062,27.72,Vasknarva
41008,59.0029,27.2265,Kauksi
41009,59.0006,27.2729,Kuru
41010,59.0404,27.7111,Jaama
41011,59.0519,27.7473,Karoli
41012,59.1378,27.8009,Kuningaküla
41013,59.0822,27.7722,Permisküla
41101,59.0969,27.3106,Iisaku
41102,59.0735,27.2814,Alliku
41103,59.1055,27.4982,Imatu
41104,59.1473,27.3706,Jõuga
41105,59.0867,27.3281,Kasevälja
41106,59.1275,27.3622,Koldamäe
41107,59.1098,27.3279,Lipniku
41109,59.0584,27.395,Pootsiku
41110,59.0493,27.2836,Sälliku
41111,59.1597,27.3505,Sõrumäe
41112,59.1352,27.3073,Tammetaguse
41113,59.1204,27.3157,Tärivere
41114,59.0715,27.3525,Vaikla
41115,59.1065,27.3898,Varesmetsa
41201,59.1987,27.5386,Kuremäe
41202,59.2718,27.5099,Kurtna
41203,59.2389,27.5162,Edivere
41204,59.2354,27.4891,Illuka
41205,59.1682,27.5434,Kaatermu
41206,59.1936,27.5122,Kaidma
41207,59.1028,27.5481,Kamarna
41208,59.1631,27.5879,Kivinõmme
41209,59.2387,27.5573,Konsu
41210,59.2244,27.4471,Ohakvere
41211,59.0959,27.654,Agusalu
41212,59.1893,27.455,Ongassaare
41213,59.1829,27.5971,Puhatu
41214,59.3036,27.4939,Rausvere
41215,59.2977,27.5256,Vasavere
41301,59.2232,27.2975,Mäetaguse
41302,59.2807,27.2309,Kiikla
41303,59.2572,27.3845,Pagari
41306,59.2988,27.2448,Apandiku
41307,59.2533,27.3062,Aruküla
41308,59.2389,27.2276,Arvila
41309,59.2326,27.373,Atsalama
41310,59.3152,27.2494,Ereda
41311,59.2815,27.3954,Jõetaguse
41312,59.2756,27.3469,Kalina
41314,59.24,27.3012,Liivakünka
41315,59.1655,27.2166,Metsküla
41317,59.2351,27.3287,Rajaküla
41318,59.2604,27.231,Ratva
41319,59.2544,27.4267,Tarakuse
41320,59.2094,27.3289,Uhe
41321,59.2833,27.2733,Võhma
41322,59.2576,27.275,Võide
41323,59.3015,27.1894,Võrnu
41324,59.1857,27.3519,Väike-Pungerja
42121,59.0844,26.8647,Peressaare
42130,59.0406,27.0429,Sahargu
42202,59.035,27.0821,Tudulinna
42203,59.0868,27.1934,Taga-Roostoja
42204,59.0645,26.9994,Kellassaare
42205,59.0123,27.124,Lemmaku
42206,59.1152,26.942,Oonurme
42207,59.027,27.0098,Pikati
42208,58.9859,27.1728,Rannapungerja
42209,59.065,27.1237,Roostoja
42211,59.0624,27.0669,Tagajõe
42213,59.101,27.2605,Lõpe
41531,59.3605,27.4178,Jõhvi
41532,59.3629,27.4088,Jõhvi
41533,59.3598,27.3985,Jõhvi
41534,59.3495,27.415,Jõhvi
41535,59.361,27.4289,Jõhvi
41536,59.3608,27.4358,Jõhvi
41537,59.3558,27.4373,Jõhvi
41538,59.3515,27.4069,Jõhvi
41541,59.3529,27.4,Jõhvi
41542,59.3345,27.38,Tammiku
41543,59.3692,27.3782,Edise
41544,59.314,27.3344,Kahula
41545,59.3271,27.4863,Kose
41546,59.3788,27.4431,Kotinuka
41547,59.3617,27.4752,Linna
41548,59.319,27.376,Pajualuse
41549,59.3442,27.4407,Pargitaguse
41550,59.3482,27.3915,Pauliku
41551,59.31,27.4144,Puru
41552,59.3574,27.3337,Sompa
41558,59.3782,27.3712,Edise
41568,59.3182,27.3879,Pajualuse
41571,59.3342,27.4005,Puru
41591,59.3581,27.411,Jõhvi
41593,59.3585,27.4108,Jõhvi
41595,59.3569,27.4089,Jõhvi
41597,59.3614,27.4126,Jõhvi
41599,59.3588,27.3997,Jõhvi
30197,59.4065,27.23,Järve
30198,59.3917,27.2509,Järve
30221,59.3779,27.263,Järve
30222,59.3689,27.2433,Järve
30321,59.3983,27.2821,Järve
30322,59.4016,27.2884,Järve
30323,59.4045,27.2762,Järve
30324,59.409,27.2851,Järve
30325,59.4071,27.2897,Järve
30326,59.4056,27.2934,Järve
30327,59.3971,27.2963,Järve
30328,59.3942,27.2591,Järve
30395,59.3999,27.2832,Järve
30503,59.3671,27.2335,Järve
30601,59.3982,27.3448,Kukruse
30621,59.3972,27.3466,Kukruse
30721,59.3377,27.2907,Sompa
30722,59.3374,27.2807,Sompa
31021,59.3263,27.4281,Ahtme
31022,59.3307,27.4228,Ahtme
31023,59.3323,27.4161,Ahtme
31024,59.3375,27.4136,Ahtme
31025,59.3266,27.4105,Ahtme
31026,59.3218,27.4177,Ahtme
31027,59.3103,27.4588,Ahtme
31221,59.3702,27.5718,Oru
41304,59.2284,27.092,Lipu
41305,59.2207,27.1222,Tarumaa
42301,59.319,27.0099,Savala
42302,59.3141,27.0661,Aidu
42303,59.3439,27.0816,Aidu-Liiva
42304,59.3238,27.1319,Aidu-Nõmme
42305,59.3214,27.0334,Aidu-Sooküla
42306,59.299,27.0279,Aruküla
42307,59.3011,27.0096,Arupäälse
42308,59.3022,26.9911,Aruvälja
42309,59.3299,26.9894,Hirmuse
42310,59.2051,26.9472,Koolma
42311,59.3083,26.9784,Kulja
42312,59.2545,26.9506,Lümatu
42313,59.284,26.9992,Mehide
42314,59.2661,27.0063,Oandu
42315,59.2872,27.1114,Ojamaa
42316,59.236,26.9933,Piilse
42317,59.2849,27.0429,Rebu
42318,59.2721,27.0893,Rääsa
42319,59.3371,27.0112,Maidla
42320,59.2865,26.9298,Sirtsi
42321,59.3168,26.9515,Soonurme
42322,59.3123,27.0189,Uniküla
42323,59.2519,26.9923,Veneoja
42324,59.1939,27.0432,Virunurme
43001,59.3482,26.8386,Sonda
43003,59.3239,26.8492,Nüri
43004,59.3739,26.8516,Satsu
43005,59.3661,26.7688,Uljaste
43006,59.3506,26.8724,Vana-Sonda
43037,59.3544,26.9089,Varinurme
43121,59.3521,26.9903,Kiviõli
43122,59.36,26.9789,Kiviõli
43124,59.3532,26.9709,Kiviõli
43125,59.3573,26.9647,Kiviõli
43131,59.3708,26.9903,Erra
43132,59.3539,27.0232,Irvala
43133,59.3456,26.937,Salaküla
43134,59.3621,27.0082,Erra-Liiva
43135,59.3839,26.9368,Koljala
43136,59.3864,26.9681,Vainu
43137,59.354,26.9028,Varinurme
43138,59.3585,26.8626,Ilmaste
43221,59.3622,27.0462,Püssi
43222,59.3624,27.04,Püssi
43225,59.3522,27.0428,Lohkuse
43301,59.3734,27.0472,Lüganuse
43302,59.4178,27.0095,Purtse
43304,59.4266,27.0569,Jabara
43305,59.3901,27.0403,Kopli
43306,59.432,26.978,Liimala
43307,59.4281,27.1005,Moldova
43308,59.3952,27.0629,Mustmätta
43309,59.4006,27.0987,Varja
43310,59.4063,27.1312,Voorepera
43311,59.4176,27.1587,Aa
43321,59.396,26.9936,Matka
43331,59.3894,27.0148,Matka
29021,59.4566,28.0414,Narva-Jõesuu
29022,59.4562,28.0533,Narva-Jõesuu
29023,59.454,28.0322,Narva-Jõesuu
29024,59.443,28.0905,Kudruküla
29025,59.4185,27.9785,Narva-Jõesuu
29026,59.4196,27.9792,Narva-Jõesuu
40101,59.3744,27.8741,Sinimäe
40102,59.3723,27.78,Vaivara
40103,59.3938,28.1267,Olgina
40106,59.3521,28.027,Arumäe
40107,59.2732,27.9252,Auvere
40108,59.3745,27.9493,Hiiemetsa
40109,59.3651,27.8796,Hundinurga
40110,59.3893,27.9847,Laagna
40111,59.311,27.7529,Mustanina
40112,59.404,28.067,Peeterristi
40113,59.392,27.8597,Pimestiku
40114,59.4085,27.9973,Puhkova
40115,59.3725,28.0802,Soldina
40116,59.3806,27.7486,Sõtke
40117,59.4178,28.1129,Tõrvajõe
40118,59.394,27.9168,Udria
40119,59.4068,28.0334,Vodava
40120,59.3209,27.7809,Sirgala
40121,59.3383,27.6893,Viivikonna
40241,59.3845,27.815,Perjatsi
30103,59.4287,27.2234,Saka
30331,59.4093,27.3022,Järve
30332,59.3841,27.2684,Mõisamaa
30333,59.3732,27.2859,Peeri
30504,59.354,27.2291,Kohtla
30505,59.3593,27.1627,Roodu
30506,59.3562,27.2573,Servaääre
30507,59.34,27.2254,Vitsiku
30623,59.3914,27.3661,Kukruse
30624,59.3794,27.358,Kabelimetsa
30625,59.4078,27.3285,Paate
30626,59.3821,27.3366,Täkumetsa
40104,59.3893,27.6968,Päite
40105,59.3974,27.6514,Vaivina
41553,59.4164,27.3336,Amula
41554,59.4179,27.2938,Kaasikaia
41555,59.4234,27.3011,Kaasikvälja
41556,59.4347,27.2875,Ontika
41557,59.436,27.3916,Valaste
41701,59.4055,27.5845,Voka
41702,59.4206,27.5142,Toila
41712,59.397,27.4924,Metsamägara
41713,59.412,27.499,Altküla
41714,59.3705,27.6048,Konju
41715,59.4285,27.467,Martsa
41716,59.4094,27.5338,Pühajõe
41717,59.418,27.418,Uikala
41718,59.3985,27.5645,Voka
41726,59.4068,27.5297,Pühajõe
72401,58.7339,25.7753,Imavere
72402,58.6953,25.7466,Eistvere
72403,58.7834,25.7853,Jalametsa
72404,58.7501,25.7482,Järavere
72405,58.7455,25.8158,Kiigevere
72406,58.7944,25.7553,Käsukonna
72407,58.7171,25.791,Puiatu
72408,58.7169,25.7287,Taadikvere
72409,58.7628,25.8445,Võrevere
72410,58.8034,25.6912,Laimetsa
72411,58.7837,25.6955,Tammeküla
72412,58.7535,25.6786,Pällastvere
72501,58.8348,25.7467,Koigi
72502,58.8053,25.932,Päinurme
72503,58.8451,25.8055,Huuksi
72504,58.9064,25.802,Kahala
72505,58.8911,25.8403,Keri
72506,58.8399,25.7056,Prandi
72507,58.8739,25.8817,Silmsi
72508,58.8514,25.8572,Sõrandu
72509,58.8302,25.7921,Tamsi
72510,58.8843,25.7945,Väike-Kareda
72511,58.8186,25.8817,Lähevere
72512,58.78,25.9472,Rutikvere
72513,58.8456,25.9734,Vaali
72514,58.7909,25.8822,Ülejõe
72516,58.8063,25.9416,Päinurme
72517,58.8252,25.8383,Pätsavere
73001,58.9616,26.0231,Koeru
73002,58.9361,26.0698,Ervita
73003,58.9376,25.9754,Vao
73004,58.9563,26.0123,Aruküla
73005,58.9597,26.0492,Santovi
73006,59.0019,26.0667,Puhmu
73007,58.9803,26.0417,Kapu
73008,59.0016,25.9326,Kuusna
73009,58.9921,25.9392,Salutaguse
73010,58.9762,25.9249,Tudre
73011,58.9766,25.962,Vuti
73012,58.9833,25.9834,Visusti
73013,58.9738,26.0111,Laaneotsa
73014,58.859,26.0601,Jõeküla
73015,58.9183,26.0491,Liusvere
73016,58.8962,26.052,Norra
73017,58.9343,26.136,Preedi
73018,58.9114,26.0915,Rõhu
73019,58.9289,26.019,Udeva
73020,58.9758,26.0967,Vahuküla
73021,58.9497,26.0839,Väinjärve
73022,58.9593,25.9185,Kalitsa
73023,58.9464,25.8935,Tammiku
73024,58.8899,25.9379,Valila
73025,58.915,25.9618,Abaja
73026,58.8842,25.9841,Merja
73027,58.9032,26.005,Koidu-Ellavere
73101,58.9419,25.8398,Peetri
73102,58.9708,25.779,Esna
73103,58.9397,25.8588,Ataste
73104,58.9098,25.8549,Köisi
73105,58.9214,25.892,Müüsleri
73106,58.9605,25.8509,Küti
73107,58.9823,25.8585,Ammuta
73108,58.9862,25.8265,Õle
73109,58.9538,25.7939,Kareda
73110,58.9458,25.8331,Ämbra
73111,58.9316,25.6922,Vodja
73112,58.9461,25.7446,Öötla
73301,59.0392,25.884,Järva-Jaani
73302,59.0398,25.9604,Karinu
73303,59.0576,25.8928,Jalalõpe
73304,59.0925,25.9014,Jalgsema
73305,59.0297,25.8192,Kagavere
73306,59.0176,25.878,Kuksema
73307,59.0143,25.9945,Metsla
73308,59.053,25.8458,Metstaguse
73309,59.0336,26.0263,Ramma
73310,59.0792,25.8303,Seliküla
73401,59.112,25.7302,Ahula
73402,59.1463,25.6581,Albu
73403,59.0892,25.667,Kaalepi
73404,59.1032,25.7424,Neitla
73405,59.1138,25.7907,Orgmetsa
73406,59.1256,25.7021,Pullevere
73407,59.099,25.7004,Seidla
73408,59.0861,25.7435,Ageri
73409,59.1189,25.6654,Järva-Madise
73410,59.2125,25.6057,Lehtmetsa
73411,59.1779,25.5771,Mõnuvere
73412,59.2325,25.5578,Mägede
73413,59.1929,25.6391,Peedu
73414,59.1716,25.6225,Soosalu
73415,59.1568,25.5968,Sugalepa
73416,59.1367,25.5397,Vetepere
73501,59.138,25.7454,Aravete
73502,59.193,25.8421,Ambla
73503,59.1893,25.7702,Käravete
73504,59.1654,25.8658,Jõgisoo
73505,59.1805,25.821,Raka
73506,59.1264,25.8473,Rava
73507,59.1699,25.9468,Reinevere
73508,59.1344,25.931,Roosna
73510,59.1427,25.7351,Mägise
73511,59.1617,25.7038,Sääsküla
73512,59.2051,25.7332,Kukevere
73513,59.1863,25.7711,Märjandi
73514,59.1467,25.7684,Kurisoo
72601,59.0078,25.5983,Anna
72602,58.8892,25.716,Sargvere
72603,58.8664,25.7021,Nurmsi
72604,58.8867,25.6819,Mäeküla
72605,58.8999,25.7444,Suurpalu
72606,58.8776,25.6595,Valgma
72607,59.0425,25.4313,Mustla
72608,59.0804,25.4191,Mustla-Nõmme
72609,59.0294,25.5857,Nurme
72610,59.01,25.574,Ojaküla
72611,58.9923,25.5752,Otiku
72612,59.0348,25.5607,Puiatu
72613,58.9922,25.6102,Purdi
72614,59.0203,25.602,Sõmeru
72615,59.0512,25.4886,Võõbu
72701,58.8852,25.5566,Paide
72711,58.8857,25.5677,Paide
72712,58.8848,25.5632,Paide
72713,58.8867,25.572,Paide
72714,58.892,25.5631,Paide
72715,58.8851,25.5408,Paide
72716,58.8886,25.5518,Paide
72717,58.8836,25.5708,Paide
72718,58.8815,25.5458,Paide
72719,58.8808,25.5663,Paide
72720,58.8853,25.54,Paide
72751,58.9099,25.6164,Mäo
72752,58.8801,25.5859,Kriilevälja
72753,58.9675,25.6131,Korba
72754,58.9137,25.5263,Viraksaare
72755,58.8584,25.5567,Kirila
72756,58.9634,25.5816,Pikaküla
72757,58.9654,25.5353,Eivere
72758,58.9038,25.579,Paide
72759,58.9312,25.5929,Tarbja
72760,58.8502,25.6602,Veskiaru
72761,58.8421,25.6001,Seinapalu
72762,58.8689,25.5975,Mündi
72763,58.8958,25.5403,Prääma
73201,59.0295,25.7093,Roosna-Alliku
73202,58.9465,25.664,Viisu
73203,59.0301,25.711,Allikjärve
73204,58.9836,25.7925,Esna
73205,59.014,25.7491,Kaaruka
73206,59.0729,25.6987,Kihme
73207,58.9946,25.7748,Kodasema
73208,59.0553,25.6899,Oeti
73209,58.9944,25.7549,Tännapere
73210,59.0515,25.7718,Valasti
73211,58.9807,25.671,Kirisaare
73212,58.961,25.7216,Koordi
73213,58.9782,25.7251,Vedruka
72001,58.6976,25.6244,Kabala
72002,58.6643,25.5497,Ollepa
72003,58.6417,25.5801,Sagevere
72004,58.6432,25.5435,Kahala
72005,58.689,25.5156,Pibari
72006,58.6519,25.4711,Villevere
72007,58.6392,25.3566,Rassi
72009,58.6896,25.6891,Kurla
72010,58.6791,25.6464,Meossaare
72011,58.6656,25.6075,Arkma
72101,58.7874,25.4302,Särevere
72102,58.764,25.3738,Laupa
72103,58.7945,25.2714,Kolu
72201,58.8072,25.4291,Türi
72210,58.8104,25.4335,Türi
72211,58.8105,25.4261,Türi
72212,58.8018,25.4251,Türi
72213,58.8113,25.4149,Türi
72214,58.8134,25.4068,Türi
72215,58.8113,25.4149,Türi
72230,58.8032,25.4709,Tori
72231,58.8481,25.4736,Kirna
72232,58.8256,25.4509,Türi-Alliku
72233,58.8469,25.4956,Poaka
72234,58.8561,25.416,Pala
72240,58.8161,25.3867,Lokuta
72241,58.843,25.3407,Änari
72242,58.7542,25.2669,Karjaküla
72243,58.7408,25.3105,Jändja
72244,58.7039,25.3391,Põikva
72245,58.7494,25.4218,Vilita
72246,58.8118,25.5049,Näsuvere
72301,58.7584,25.5647,Oisu
72302,58.7263,25.5219,Kärevere
72303,58.7735,25.5694,Metsaküla
72304,58.7862,25.4804,Mäeküla
72305,58.7777,25.5236,Raukla
72306,58.7519,25.6031,Retla
72307,58.805,25.5348,Rikassaare
72308,58.7267,25.5649,Saareotsa
72309,58.7714,25.4726,Taikse
72310,58.742,25.4764,Tännassilma
72311,58.7597,25.5572,Väljaotsa
72312,58.7881,25.582,Äiamaa
72801,58.892,25.453,Väätsa
72802,58.9081,25.4253,Väljataguse
72803,58.8866,25.4746,Ülejõe
72804,58.8901,25.3085,Piiumetsa
72805,58.8797,25.3347,Roovere
72806,58.9002,25.5044,Röa
72807,58.8889,25.4212,Aasuvälja
72811,58.8754,25.51,Reopalu
72812,58.9413,25.4246,Vissuvere
72813,58.9706,25.4215,Saueaugu
72814,58.9377,25.369,Lõõla
79201,58.8306,25.1419,Käru
79211,58.7474,25.1113,Kullimaa
79212,58.8192,25.2218,Kõdu
79213,58.9001,25.105,Kädva
79214,58.8259,25.1267,Kändliku
79215,58.8378,25.1622,Lauri
79216,58.8635,25.1829,Lungu
79217,58.9068,25.1621,Sonni
79218,58.7865,25.1312,Jõeküla
79221,58.9042,25.1655,Sonni
48204,58.7343,26.2757,Kaave
48303,58.7434,26.3949,Jõgeva
48304,58.7434,26.3789,Jõgeva
48305,58.7477,26.401,Jõgeva
48306,58.742,26.3849,Jõgeva
48307,58.7492,26.3922,Jõgeva
48308,58.747,26.4165,Jõgeva
48309,58.7617,26.3979,Jõgeva
48405,58.7652,26.5137,Alavere
48406,58.7349,26.4293,Ellakvere
48407,58.8174,26.2251,Endla
48409,58.7775,26.3276,Kaera
48410,58.6749,26.4639,Kassinurme
48411,58.7551,26.5952,Kaude
48412,58.7614,26.5633,Kivijärve
48413,58.7489,26.3272,Kurista
48414,58.8262,26.3292,Kõola
48415,58.8494,26.2622,Kärde
48416,58.816,26.5213,Laiusevälja
48417,58.7384,26.6082,Lemuvere
48418,58.7701,26.3782,Liivoja
48419,58.7323,26.5138,Mooritsa
48420,58.764,26.3532,Mõisamaa
48421,58.8037,26.3349,Paduvere
48422,58.7132,26.409,Painküla
48423,58.6973,26.3905,Pakaste
48424,58.8049,26.565,Palupere
48425,58.7027,26.4789,Patjala
48426,58.8445,26.3569,Pedja
48427,58.7964,26.4622,Raaduvere
48428,58.816,26.3831,Rohe
48429,58.8859,26.3059,Selli
48430,58.7366,26.566,Soomevere
48431,58.7652,26.6158,Teilma
48432,58.875,26.251,Tooma
48433,58.73,26.4173,Vana-Jõgeva
48434,58.7668,26.489,Vilina
48435,58.7535,26.2938,Viruvere
48436,58.7655,26.4317,Võduvere
48437,58.7371,26.4649,Võikvere
48438,58.9097,26.294,Vägeva
48439,58.7407,26.3672,Õuna
48440,58.8184,26.4687,Lõpe
48441,58.715,26.3657,Väljaotsa
48443,58.7853,26.4957,Laiuse
48444,58.7277,26.3413,Siimusti
48445,58.735,26.5384,Kuremaa
48446,58.8146,26.2891,Vaimastvere
48501,58.8633,26.6025,Sadala
48502,58.8191,26.7339,Torma
48503,58.8114,26.6084,Iravere
48505,58.8446,26.5899,Kodismaa
48506,58.8198,26.6397,Koimula
48507,58.8322,26.8077,Kõnnu
48508,58.8616,26.5573,Leedi
48509,58.8014,26.7149,Liikatku
48510,58.8818,26.713,Lilastvere
48511,58.8449,26.7113,Näduvere
48512,58.8399,26.6261,Ookatku
48513,58.9164,26.6664,Oti
48514,58.8512,26.7439,Rassiku
48515,58.8934,26.5139,Reastvere
48516,58.7784,26.6541,Rääbise
48517,58.7932,26.6244,Sätsuvere
48518,58.8346,26.7308,Tealama
48519,58.9025,26.6013,Tuimõisa
48520,58.8035,26.661,Tõikvere
48521,58.8757,26.6488,Tähkvere
48522,58.8251,26.6658,Vaiatu
48523,58.8015,26.7575,Vanamõisa
48524,58.8436,26.6866,Võidivere
48526,58.8265,26.5883,Kantküla
49003,58.6948,26.3141,Härjanurme
49004,58.6687,26.3669,Jõune
49010,58.6475,26.2718,Pööra
49011,58.6746,26.2875,Saduküla
49201,58.6609,26.5125,Kaarepere
49203,58.6525,26.6016,Luua
49204,58.6817,26.621,Eerikvere
49205,58.6401,26.6387,Ehavere
49206,58.7315,26.6354,Imukvere
49207,58.7015,26.5906,Järvepera
49208,58.6356,26.4285,Kassivere
49209,58.6699,26.6028,Kivimäe
49210,58.6682,26.6992,Kudina
49211,58.6012,26.5853,Mullavere
49212,58.6274,26.5851,Nava
49213,58.6492,26.5519,Pikkjärve
49216,58.675,26.7226,Rahivere
49217,58.7369,26.6761,Ronivere
49218,58.6102,26.6067,Sudiste
49219,58.6872,26.6566,Süvalepa
49220,58.7173,26.5958,Toovere
49221,58.6511,26.6787,Vaidavere
49222,58.7143,26.5162,Vanavälja
49223,58.7118,26.652,Varbevere
49224,58.6168,26.5176,Visusti
49225,58.6997,26.5487,Änkküla
49226,58.6849,26.5849,Palamuse
49227,58.6188,26.6204,Praaklima
49228,58.6736,26.5568,Raadivere
42001,58.9483,27.0553,Lohusuu
42002,58.8958,26.9729,Kalmaküla
42003,58.9053,26.9857,Ninasi
42004,58.9852,27.0818,Raadna
42005,58.9685,27.0324,Separa
42006,58.9242,26.9992,Tammispää
42007,58.8787,26.952,Vilusi
